"Date","CRSR.Adjusted","KOS.Adjusted","MGNI.Adjusted","DDD.Adjusted","HYLN.Adjusted","RUT.Adjusted","GSPC.Adjusted","risk.free"
2021-08-06,28.0799999237061,2.28999996185303,33.8499984741211,27.6599998474121,9.72999954223633,2247.76000976562,4436.52001953125,0.000238024121368419
2021-08-09,28.2999992370605,2.14000010490417,32.9099998474121,28.3500003814697,9.82999992370605,2234.81005859375,4432.35009765625,0.000238024121368419
2021-08-10,28.1299991607666,2.23000001907349,32.7999992370605,34.439998626709,9.77000045776367,2239.36010742188,4436.75,0.000198363308512306
2021-08-11,27.9400005340576,2.25,32.2700004577637,33.8400001525879,9.4399995803833,2250.34008789062,4442.41015625,0.000198363308512306
2021-08-12,27.6399993896484,2.21000003814697,31.3799991607666,33.2700004577637,9.07999992370605,2244.07006835938,4460.830078125,0.000238024121368419
2021-08-13,26.8299999237061,2.1800000667572,29.0900001525879,30.1399993896484,8.72000026702881,2223.11010742188,4468,0.000238024121368419
2021-08-16,26.8299999237061,2.0699999332428,27.9300003051758,28.7600002288818,8.23999977111816,2209.47998046875,4479.7099609375,0.000238024121368419
2021-08-17,26.8099994659424,2.01999998092651,26.1900005340576,27.6000003814697,8.03999996185303,2177.169921875,4448.080078125,0.000277680986426887
2021-08-18,26.2800006866455,1.96000003814697,24.9400005340576,28.1200008392334,8.31999969482422,2158.78002929688,4400.27001953125,0.000277680986426887
2021-08-19,25.6100006103516,1.8400000333786,24.2999992370605,27.2299995422363,7.80999994277954,2132.419921875,4405.7998046875,0.000238024121368419
2021-08-20,25.9500007629395,1.98000001907349,24.7999992370605,27.8899993896484,8.17000007629395,2167.60009765625,4441.669921875,0.000198363308512306
2021-08-23,26.1499996185303,2.16000008583069,26.6599998474121,29.2099990844727,8.96000003814697,2208.30004882812,4479.52978515625,0.000198363308512306
2021-08-24,27.2700004577637,2.20000004768372,28.1800003051758,30.2099990844727,9.22999954223633,2230.90991210938,4486.22998046875,0.000198363308512306
2021-08-25,27.3099994659424,2.27999997138977,27.7600002288818,29.6499996185303,8.77999973297119,2239.27001953125,4496.18994140625,0.000238024121368419
2021-08-26,27.0599994659424,2.16000008583069,28.9899997711182,28.7099990844727,8.89000034332275,2213.97998046875,4470,0.000198363308512306
2021-08-27,27.5400009155273,2.32999992370605,29.7299995422363,29.9899997711182,8.97999954223633,2277.14990234375,4509.3701171875,0.000198363308512306
2021-08-30,28.3099994659424,2.29999995231628,28.4099998474121,30.1299991607666,8.72000026702881,2265.98999023438,4528.7900390625,0.000198363308512306
2021-08-31,28.9500007629395,2.35999989509583,29.0200004577637,30.4400005340576,8.82999992370605,2273.77001953125,4522.68017578125,0.000158698547081393
2021-09-01,28.3299999237061,2.36999988555908,30.0499992370605,31.8500003814697,8.86999988555908,2287.06005859375,4524.08984375,0.000198363308512306
2021-09-02,28.8299999237061,2.42000007629395,30.9899997711182,32.439998626709,9.05000019073486,2304.02001953125,4536.9501953125,0.000198363308512306
2021-09-03,28.6599998474121,2.39000010490417,31.5400009155273,31.9699993133545,8.85000038146973,2292.05004882812,4535.43017578125,0.000198363308512306
2021-09-07,29.0300006866455,2.35999989509583,30.5300006866455,32.7799987792969,9.27000045776367,2275.61010742188,4520.02978515625,0.000198363308512306
2021-09-08,28.7800006866455,2.3199999332428,29,31.0599994659424,8.69999980926514,2249.72998046875,4514.06982421875,0.000198363308512306
2021-09-09,29.0900001525879,2.3199999332428,30.1900005340576,32.0400009155273,8.77999973297119,2249.1298828125,4493.27978515625,0.000158698547081393
2021-09-10,29.3099994659424,2.32999992370605,30.1800003051758,30.9099998474121,8.5,2227.55004882812,4458.580078125,0.000198363308512306
2021-09-13,29.2000007629395,2.50999999046326,28.7199993133545,30.4699993133545,8.5,2240.78002929688,4468.72998046875,0.000238024121368419
